Size of Data (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology
10,734308,717.0976563,996,864,1860,
10,749390,731.8261719,1433,1319,2752,
10,764470,746.5527344,1498,1391,2889,
10,779554,761.2832031,1511,1363,2874,
10,794640,776.015625,1396,1280,2676,
10,809718,790.7402344,1491,1355,2846,
10,824800,805.46875,1242,1124,2366,
10,839880,820.1953125,1114,994,2108,
10,854958,834.9199219,1199,1085,2284,
10,870038,849.6464844,1283,1165,2448,
10,885126,864.3808594,1417,1293,2710,
10,900194,879.0957031,1275,1110,2385,
10,915284,893.8320313,1274,1132,2406,
10,930356,908.5507813,1963,1838,3801,
10,945428,923.2695313,1844,1696,3540,
10,960504,937.9921875,1589,1460,3049,
10,975600,952.734375,1650,1488,3138,
10,990668,967.4492188,2043,1883,3926,
10,1005734,982.1621094,2056,1899,3955,
10,1020816,996.890625,2162,1997,4159,
10,1035878,1011.599609,2214,2011,4225,
10,1050950,1026.318359,2060,1928,3988,
10,1066030,1041.044922,2189,2032,4221,
10,1081098,1055.759766,2176,2015,4191,
10,1096172,1070.480469,2262,2120,4382,
10,1111244,1085.199219,2151,1989,4140,
10,1126314,1099.916016,2232,2053,4285,
10,1141390,1114.638672,2487,2278,4765,
10,1156450,1129.345703,2184,2032,4216,
10,1171532,1144.074219,2299,2130,4429,
10,1186602,1158.791016,2364,2204,4568,
10,1201676,1173.511719,2441,2273,4714,
10,1216754,1188.236328,2333,2169,4502,
10,1231812,1202.941406,3418,3226,6644,
10,1246896,1217.671875,2475,2293,4768,
10,1261984,1232.40625,2861,2633,5494,
10,1277054,1247.123047,2614,2415,5029,
10,1292136,1261.851563,3042,2866,5908,
10,1307214,1276.576172,2809,2632,5441,
10,1322292,1291.300781,2979,2790,5769,
10,1337370,1306.025391,3377,3184,6561,
10,1352450,1320.751953,3261,3065,6326,
10,1367532,1335.480469,3498,3305,6803,
