Size of Data  (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology,
6,607404,593.1679688,708,613,1321,,
6,616876,602.4179688,723,617,1340,,
6,626336,611.65625,871,770,1641,,
6,635810,620.9082031,631,537,1168,,
6,645294,630.1699219,840,729,1569,,
6,654768,639.421875,677,579,1256,,
6,664238,648.6699219,1699,1599,3298,,
6,673720,657.9296875,1454,1348,2802,,
6,683202,667.1894531,1291,1186,2477,,
6,692676,676.4414063,1119,1013,2132,,
6,702148,685.6914063,1157,1021,2178,,
6,711626,694.9472656,1249,1132,2381,,
6,721100,704.1992188,919,799,1718,,
6,730566,713.4433594,1007,891,1898,BAn15m7 (iteration 2),
6,10252,10.01171875,77,47,124,,
6,19738,19.27539063,93,55,148,,
6,29220,28.53515625,100,58,158,,
6,38684,37.77734375,92,49,141,,
6,48162,47.03320313,81,46,127,,
6,57642,56.29101563,85,43,128,,
6,67116,65.54296875,89,63,152,,
6,76608,74.8125,92,63,155,,
6,86092,84.07421875,89,63,152,,
6,95570,93.33007813,119,71,190,,
6,105080,102.6171875,137,82,219,,
6,114574,111.8886719,89,43,132,,
6,124046,121.1386719,166,124,290,,
6,133530,130.4003906,100,56,156,,
6,143006,139.6542969,289,248,537,,
6,152484,148.9101563,434,359,793,,
6,161956,158.1601563,114,62,176,,
6,171414,167.3964844,749,699,1448,,
6,180900,176.6601563,147,84,231,,
6,190386,185.9238281,117,63,180,,
6,199860,195.1757813,795,734,1529,,
6,209332,204.4257813,101,48,149,,
6,218808,213.6796875,116,61,177,,
6,228286,222.9355469,464,398,862,,
6,237758,232.1855469,125,53,178,,
6,247238,241.4433594,766,711,1477,,
6,256722,250.7050781,153,90,243,,
6,266206,259.9667969,152,75,227,,
6,275692,269.2304688,378,312,690,,
6,285166,278.4824219,136,77,213,,
6,294644,287.7382813,128,63,191,,
6,304110,296.9824219,125,64,189,,
6,313596,306.2460938,137,69,206,,
6,323074,315.5019531,132,65,197,,
6,332532,324.7382813,1054,986,2040,,
6,342014,333.9980469,745,663,1408,,
6,351484,343.2460938,747,681,1428,,
6,360970,352.5097656,534,466,1000,,
6,370436,361.7539063,718,651,1369,,
6,379904,371,742,676,1418,,
6,389388,380.2617188,622,555,1177,,
6,398860,389.5117188,471,396,867,,
6,408344,398.7734375,753,678,1431,,
6,417816,408.0234375,626,555,1181,,
6,427296,417.28125,485,414,899,,
6,436774,426.5371094,688,616,1304,,
6,446256,435.796875,721,642,1363,,
6,455740,445.0585938,572,495,1067,,
6,465212,454.3085938,504,417,921,,
6,474710,463.5839844,386,305,691,,
6,484186,472.8378906,786,695,1481,,
6,493666,482.0957031,1148,1061,2209,,
6,503144,491.3515625,748,652,1400,,
6,512608,500.59375,562,477,1039,,
6,522086,509.8496094,819,722,1541,,
6,531568,519.109375,578,477,1055,,
6,541044,528.3632813,640,546,1186,,
6,550518,537.6152344,655,571,1226,,
6,559984,546.859375,649,546,1195,,
6,569452,556.1054688,696,594,1290,,
6,578940,565.3710938,638,541,1179,,
6,588408,574.6171875,768,680,1448,,
6,597888,583.875,769,657,1426,,
6,607352,593.1171875,784,681,1465,,
6,616818,602.3613281,807,713,1520,,
6,626292,611.6132813,803,704,1507,,
6,635760,620.859375,623,520,1143,,
6,645240,630.1171875,836,722,1558,,
6,654720,639.375,647,532,1179,,
6,664190,648.6230469,1753,1607,3360,,
6,673680,657.890625,1316,1199,2515,,
6,683164,667.1523438,1060,945,2005,,
6,692636,676.4023438,1137,1024,2161,,
6,702120,685.6640625,1385,1250,2635,,
6,711590,694.9121094,903,798,1701,,
6,721076,704.1757813,1375,1274,2649,BAn15m7 (iteration 3),
6,10268,10.02734375,107,70,177,,
6,19738,19.27539063,109,63,172,,
6,29222,28.53710938,105,65,170,,
6,38706,37.79882813,123,72,195,,
6,48184,47.0546875,114,67,181,,
6,57666,56.31445313,119,74,193,,
6,67142,65.56835938,98,59,157,,
6,76614,74.81835938,103,59,162,,
6,86098,84.08007813,99,55,154,,
6,95582,93.34179688,117,66,183,,
6,105062,102.5996094,130,72,202,,
6,114558,111.8730469,103,54,157,,
6,124044,121.1367188,104,60,164,,
6,133526,130.3964844,104,58,162,,
6,143004,139.6523438,103,57,160,,
6,152478,148.9042969,100,53,153,,
6,161954,158.1582031,273,206,479,,
6,171430,167.4121094,108,63,171,,
6,180910,176.6699219,1566,1517,3083,,
6,190388,185.9257813,214,168,382,,
6,199864,195.1796875,137,87,224,,
6,209342,204.4355469,140,93,233,,
6,218822,213.6933594,611,567,1178,,
6,228296,222.9453125,123,66,189,,
6,237770,232.1972656,104,54,158,,
6,247236,241.4414063,231,169,400,,
6,256716,250.6992188,546,473,1019,,
6,266198,259.9589844,595,524,1119,,
6,275684,269.2226563,108,49,157,,
6,285146,278.4628906,125,64,189,,
6,294618,287.7128906,128,52,180,,
6,304110,296.9824219,120,59,179,,
6,313574,306.2246094,101,49,150,,
6,323040,315.46875,129,50,179,,
6,332510,324.7167969,623,555,1178,,
6,341998,333.9824219,789,719,1508,,
6,351478,343.2402344,709,642,1351,,
6,360956,352.4960938,950,870,1820,,
6,370436,361.7539063,525,461,986,,
6,379908,371.0039063,707,643,1350,,
6,389374,380.2480469,682,603,1285,,
6,398858,389.5097656,408,333,741,,
6,408340,398.7695313,591,526,1117,,
6,417810,408.0175781,681,609,1290,,
6,427290,417.2753906,685,612,1297,,
6,436772,426.5351563,524,429,953,,
6,446242,435.7832031,724,651,1375,,
6,455728,445.046875,704,628,1332,,
6,465204,454.3007813,687,617,1304,,
6,474692,463.5664063,964,889,1853,,
6,484176,472.828125,306,227,533,,
6,493646,482.0761719,605,491,1096,,
6,503122,491.3300781,737,649,1386,,
6,512600,500.5859375,669,583,1252,,
6,522098,509.8613281,805,718,1523,,
6,531580,519.1210938,538,460,998,,
6,541058,528.3769531,755,664,1419,,
6,550528,537.625,797,687,1484,,
6,560004,546.8789063,747,661,1408,,
6,569488,556.140625,878,782,1660,,
6,578956,565.3867188,638,513,1151,,
6,588420,574.6289063,911,821,1732,,
6,597890,583.8769531,552,458,1010,,
6,607360,593.125,793,701,1494,,
6,616834,602.3769531,785,692,1477,,
6,626294,611.6152344,851,735,1586,,
6,635770,620.8691406,841,740,1581,,
6,645254,630.1308594,570,439,1009,,
6,654746,639.4003906,935,821,1756,,
6,664214,648.6464844,1744,1643,3387,,
6,673694,657.9042969,1302,1204,2506,,
6,683176,667.1640625,1263,1162,2425,,
6,692652,676.4179688,1167,1029,2196,,
6,702134,685.6777344,906,795,1701,,
6,711602,694.9238281,1361,1245,2606,,
6,721074,704.1738281,1099,1001,2100,,
6,730546,713.4238281,994,883,1877,BAn15m7 (iteration 4),
6,10266,10.02539063,85,39,124,,
6,19740,19.27734375,98,45,143,,
6,29216,28.53125,85,51,136,,
6,38704,37.796875,84,52,136,,
6,48172,47.04296875,99,59,158,,
6,57634,56.28320313,101,62,163,,
6,67118,65.54492188,93,56,149,,
6,76572,74.77734375,93,56,149,,
6,86050,84.03320313,93,54,147,,
6,95530,93.29101563,92,55,147,,
6,105014,102.5527344,106,54,160,,
6,114494,111.8105469,102,61,163,,
6,123970,121.0644531,113,65,178,,
6,133438,130.3105469,92,52,144,,
6,142918,139.5683594,96,53,149,,
6,152400,148.828125,96,39,135,,
6,161882,158.0878906,113,56,169,,
6,171364,167.3476563,381,334,715,,
6,180844,176.6054688,1606,1551,3157,,
6,190314,185.8535156,300,251,551,,
6,199796,195.1132813,159,110,269,,
6,209264,204.359375,233,178,411,,
6,218748,213.6210938,540,479,1019,,
6,228210,222.8613281,116,69,185,,
6,237678,232.1074219,170,100,270,,
6,247156,241.3632813,656,588,1244,,
6,256618,250.6035156,122,67,189,,
6,266078,259.8417969,312,254,566,,
6,275558,269.0996094,102,48,150,,
6,285026,278.3457031,113,66,179,,
6,294508,287.6054688,165,78,243,,
6,303980,296.8554688,127,64,191,,
6,313454,306.1074219,776,713,1489,,
6,322930,315.3613281,110,51,161,,
6,332424,324.6328125,982,909,1891,,
6,341906,333.8925781,621,555,1176,,
6,351372,343.1367188,761,675,1436,,
6,360830,352.3730469,699,628,1327,,
6,370310,361.6308594,467,404,871,,
6,379786,370.8847656,968,903,1871,,
6,389252,380.1289063,538,468,1006,,
6,398722,389.3769531,738,656,1394,,
6,408206,398.6386719,703,626,1329,,
6,417690,407.9003906,679,609,1288,,
6,427158,417.1464844,714,645,1359,,
6,436630,426.3964844,589,517,1106,,
6,446104,435.6484375,571,490,1061,,
6,455588,444.9101563,537,444,981,,
6,465072,454.171875,716,642,1358,,
6,474550,463.4277344,799,722,1521,,
6,484018,472.6738281,769,696,1465,,
6,493494,481.9277344,688,605,1293,,
6,502972,491.1835938,612,517,1129,,
6,512452,500.4414063,771,695,1466,,
6,521928,509.6953125,549,474,1023,,
6,531394,518.9394531,729,642,1371,,
6,540862,528.1855469,673,573,1246,,
6,550348,537.4492188,1226,1108,2334,,
6,559832,546.7109375,378,300,678,,
6,569316,555.9726563,539,460,999,,
6,578798,565.2324219,869,766,1635,,
6,588272,574.484375,743,655,1398,,
6,597750,583.7402344,885,801,1686,,
6,607216,592.984375,1655,1563,3218,,
6,616682,602.2285156,316,200,516,,
6,626186,611.5097656,727,612,1339,,
6,635656,620.7578125,839,721,1560,,
6,645136,630.015625,806,688,1494,,
6,654620,639.2773438,787,679,1466,,
6,664090,648.5253906,1903,1797,3700,,
6,673568,657.78125,1279,1173,2452,,
6,683034,667.0253906,1128,1020,2148,,
6,692490,676.2597656,1241,1125,2366,,
6,701964,685.5117188,978,870,1848,,
6,711440,694.765625,1363,1254,2617,,
6,720914,704.0175781,948,817,1765,,
6,730386,713.2675781,1352,1247,2599,BAn15m7 (iteration 5),
6,10266,10.02539063,76,45,121,,
6,19756,19.29296875,85,48,133,,
6,29232,28.546875,80,48,128,,
6,38694,37.78710938,81,48,129,,
6,48176,47.046875,85,52,137,,
6,57656,56.3046875,96,57,153,,
6,67126,65.55273438,89,50,139,,
6,76602,74.80664063,86,50,136,,
6,86086,84.06835938,86,51,137,,
6,95542,93.30273438,78,41,119,,
6,105028,102.5664063,107,81,188,,
6,114482,111.7988281,98,58,156,,
6,123956,121.0507813,94,55,149,,
6,133434,130.3066406,97,56,153,,
6,142918,139.5683594,106,64,170,,
6,152398,148.8261719,99,48,147,,
6,161880,158.0859375,98,54,152,,
6,171348,167.3320313,100,54,154,,
6,180818,176.5800781,97,54,151,,
6,190302,185.8417969,962,910,1872,,
6,199776,195.09375,1140,1094,2234,,
6,209264,204.359375,92,44,136,,
6,218748,213.6210938,102,55,157,,
6,228234,222.8847656,100,54,154,,
6,237718,232.1464844,104,45,149,,
6,247198,241.4042969,134,73,207,,
6,256678,250.6621094,148,67,215,,
6,266150,259.9121094,625,546,1171,,
6,275628,269.1679688,103,48,151,,
6,285112,278.4296875,127,62,189,,
6,294594,287.6894531,123,61,184,,
6,304076,296.9492188,891,834,1725,,
6,313552,306.203125,837,769,1606,,
6,323028,315.4570313,454,386,840,,
6,332494,324.7011719,506,441,947,,
6,341972,333.9570313,550,473,1023,,
6,351452,343.2148438,531,467,998,,
6,360914,352.4550781,515,440,955,,
6,370392,361.7109375,507,443,950,,
6,379874,370.9707031,444,380,824,,
6,389344,380.21875,506,431,937,,
6,398822,389.4746094,479,396,875,,
6,408292,398.7226563,599,524,1123,,
6,417778,407.9863281,457,370,827,,
6,427264,417.25,561,489,1050,,
6,436734,426.4980469,619,508,1127,,
6,446212,435.7539063,633,509,1142,,
6,455684,445.0039063,651,536,1187,,
6,465164,454.2617188,667,590,1257,,
6,474630,463.5058594,640,546,1186,,
6,484124,472.7773438,733,636,1369,,
6,493600,482.03125,861,753,1614,,
6,503082,491.2910156,1207,1125,2332,,
6,512558,500.5449219,283,204,487,,
6,522044,509.8085938,1472,1366,2838,,
6,531520,519.0625,427,333,760,,
6,540998,528.3183594,514,421,935,,
6,550472,537.5703125,674,572,1246,,
6,559956,546.8320313,700,595,1295,,
6,569432,556.0859375,542,434,976,,
6,578902,565.3339844,789,692,1481,,
6,588376,574.5859375,718,622,1340,,
6,597844,583.8320313,782,696,1478,,
6,607308,593.0742188,655,563,1218,,
6,616786,602.3300781,787,695,1482,,
6,626266,611.5878906,548,432,980,,
6,635746,620.8457031,874,777,1651,,
6,645204,630.0820313,881,779,1660,,
6,654666,639.3222656,589,479,1068,,
6,664150,648.5839844,1897,1797,3694,,
6,673634,657.8457031,1837,1735,3572,,
6,683116,667.1054688,1108,1012,2120,,
6,692602,676.3691406,1494,1394,2888,,
6,702064,685.609375,1161,1050,2211,,
6,711542,694.8652344,1578,1458,3036,,
6,721032,704.1328125,1266,1155,2421,,
6,730500,713.3789063,1211,1092,2303,,
6,739982,722.6386719,1478,1354,2832,,
6,749468,731.9023438,1108,987,2095,,
6,758958,741.1699219,1527,1407,2934,,
6,768430,750.4199219,1112,995,2107,,
6,777884,759.6523438,1835,1701,3536,,
6,787332,768.8789063,1328,1218,2546,,
6,796818,778.1425781,1371,1256,2627,,
6,806286,787.3886719,1378,1257,2635,,
6,815766,796.6464844,1002,876,1878,,
6,825242,805.9003906,1292,1165,2457,,
6,834740,815.1757813,1556,1432,2988,,
6,844206,824.4199219,823,700,1523,,
6,853670,833.6621094,1228,1073,2301,,
6,863146,842.9160156,1468,1305,2773,,
6,872616,852.1640625,951,814,1765,,
6,882100,861.4257813,1493,1365,2858,,
6,891576,870.6796875,1251,1104,2355,,
6,901048,879.9296875,1375,1198,2573,BAn15m10 (iteration 1),
6,10270,10.02929688,87,53,140,,
6,19742,19.27929688,98,60,158,,
6,29214,28.52929688,102,55,157,,
6,38700,37.79296875,81,46,127,,
6,48188,47.05859375,86,51,137,,
6,57670,56.31835938,84,50,134,,
6,67160,65.5859375,99,62,161,,
6,76624,74.828125,85,43,128,,
6,86102,84.08398438,83,48,131,,
6,95588,93.34765625,91,54,145,,
6,105066,102.6035156,94,54,148,,
6,114542,111.8574219,103,66,169,,
6,124022,121.1152344,84,43,127,,
6,133514,130.3847656,91,50,141,,
6,142978,139.6269531,98,54,152,,
6,152452,148.8789063,86,42,128,,
6,161934,158.1386719,95,54,149,,
6,171392,167.375,105,60,165,,
6,180854,176.6152344,107,58,165,,
6,190318,185.8574219,1958,1903,3861,,
6,199800,195.1171875,1096,1040,2136,,
6,209268,204.3632813,731,650,1381,,
6,218730,213.6035156,114,54,168,,
6,228200,222.8515625,120,56,176,,
6,237684,232.1132813,114,51,165,,
6,247162,241.3691406,168,89,257,,
6,256636,250.6210938,167,75,242,,
6,266120,259.8828125,173,110,283,,
6,275596,269.1367188,541,471,1012,,
6,285060,278.3789063,110,56,166,,
6,294546,287.6425781,136,76,212,,
6,304010,296.8847656,1035,981,2016,,
6,313486,306.1386719,857,787,1644,,
6,322960,315.390625,520,454,974,,
6,332438,324.6464844,644,562,1206,,
6,341906,333.8925781,495,424,919,,
6,351382,343.1464844,618,556,1174,,
6,360860,352.4023438,449,382,831,,
6,370342,361.6621094,358,278,636,,
6,379820,370.9179688,515,433,948,,
6,389310,380.1855469,493,418,911,,
6,398786,389.4394531,488,412,900,,
6,408278,398.7089844,586,510,1096,,
6,417748,407.9570313,601,525,1126,,
6,427234,417.2207031,606,522,1128,,
6,436704,426.46875,591,518,1109,,
6,446184,435.7265625,634,553,1187,,
6,455672,444.9921875,665,578,1243,,
6,465154,454.2519531,619,537,1156,,
6,474630,463.5058594,543,449,992,,
6,484110,472.7636719,736,649,1385,,
6,493574,482.0058594,1012,931,1943,,
6,503050,491.2597656,1151,1064,2215,,
6,512528,500.515625,285,197,482,,
6,522016,509.78125,1422,1336,2758,,
6,531486,519.0292969,465,366,831,,
6,540968,528.2890625,799,686,1485,,
6,550460,537.5585938,483,395,878,,
6,559938,546.8144531,870,754,1624,,
6,569404,556.0585938,686,607,1293,,
6,578878,565.3105469,616,531,1147,,
6,588358,574.5683594,753,669,1422,,
6,597842,583.8300781,744,660,1404,,
6,607322,593.0878906,671,573,1244,,
6,616786,602.3300781,645,544,1189,,
6,626264,611.5859375,1448,1355,2803,,
6,635756,620.8554688,459,354,813,,
6,645218,630.0957031,775,684,1459,,
6,654694,639.3496094,846,726,1572,,
6,664168,648.6015625,1679,1580,3259,,
6,673644,657.8554688,1589,1487,3076,,
6,683124,667.1132813,1348,1246,2594,,
6,692604,676.3710938,1504,1406,2910,,
6,702072,685.6171875,1856,1733,3589,,
6,711530,694.8535156,1339,1232,2571,,
6,721006,704.1074219,1385,1270,2655,,
6,730482,713.3613281,1168,1051,2219,,
6,739968,722.625,1612,1491,3103,,
6,749450,731.8847656,1379,1254,2633,,
6,758932,741.1445313,1429,1325,2754,,
6,768406,750.3964844,1414,1299,2713,,
6,777888,759.65625,1207,1063,2270,,
6,787360,768.90625,1377,1269,2646,,
6,796816,778.140625,1269,1157,2426,,
6,806290,787.3925781,1475,1340,2815,,
6,815766,796.6464844,1528,1366,2894,,
6,825242,805.9003906,1213,1089,2302,,
6,834724,815.1601563,1223,1099,2322,,
6,844192,824.40625,1201,1075,2276,,
6,853672,833.6640625,1267,1118,2385,,
6,863158,842.9277344,1201,1081,2282,,
6,872638,852.1855469,1207,1082,2289,,
6,882116,861.4414063,952,823,1775,,
6,891592,870.6953125,1259,1128,2387,,
6,901062,879.9433594,1477,1350,2827,BAn15m10 (iteration 2),
6,10264,10.0234375,78,50,128,,
6,19736,19.2734375,84,44,128,,
6,29212,28.52734375,96,67,163,,
6,38694,37.78710938,123,90,213,,
6,48174,47.04492188,147,106,253,,
6,57654,56.30273438,104,56,160,,
6,67126,65.55273438,100,59,159,,
6,76612,74.81640625,90,55,145,,
6,86098,84.08007813,97,58,155,,
6,95580,93.33984375,93,55,148,,
6,105048,102.5859375,94,54,148,,
6,114532,111.8476563,98,57,155,,
6,124006,121.0996094,97,56,153,,
6,133488,130.359375,106,59,165,,
6,142960,139.609375,107,64,171,,
6,152442,148.8691406,110,63,173,,
6,161918,158.1230469,102,59,161,,
6,171384,167.3671875,106,58,164,,
6,180868,176.6289063,120,62,182,,
6,190336,185.875,2792,2733,5525,,
6,199810,195.1269531,784,738,1522,,
6,209292,204.3867188,391,335,726,,
6,218764,213.6367188,439,387,826,,
6,228248,222.8984375,108,58,166,,
6,237720,232.1484375,113,62,175,,
6,247192,241.3984375,111,59,170,,
6,256684,250.6679688,124,62,186,,
6,266158,259.9199219,892,833,1725,,
6,275638,269.1777344,166,100,266,,
6,285128,278.4453125,221,165,386,,
6,294614,287.7089844,138,72,210,,
6,304096,296.96875,1396,1312,2708,,
6,313582,306.2324219,816,754,1570,,
6,323044,315.4726563,783,705,1488,,
6,332524,324.7304688,539,478,1017,,
6,342004,333.9882813,483,407,890,,
6,351476,343.2382813,673,579,1252,,
6,360952,352.4921875,519,457,976,,
6,370420,361.7382813,459,402,861,,
6,379892,370.9882813,593,530,1123,,
6,389376,380.25,428,355,783,,
6,398862,389.5136719,558,490,1048,,
6,408340,398.7695313,589,520,1109,,
6,417818,408.0253906,543,465,1008,,
6,427294,417.2792969,537,472,1009,,
6,436770,426.5332031,732,652,1384,,
6,446238,435.7792969,647,563,1210,,
6,455710,445.0292969,632,544,1176,,
6,465182,454.2792969,495,413,908,,
6,474650,463.5253906,611,531,1142,,
6,484136,472.7890625,836,756,1592,,
6,493618,482.0488281,958,871,1829,,
6,503090,491.2988281,1326,1235,2561,,
6,512560,500.546875,213,140,353,,
6,522046,509.8105469,1431,1337,2768,,
6,531530,519.0722656,1043,966,2009,,
6,541010,528.3300781,272,185,457,,
6,550488,537.5859375,807,723,1530,,
6,559976,546.8515625,855,772,1627,,
6,569454,556.1074219,851,736,1587,,
6,578936,565.3671875,592,504,1096,,
6,588414,574.6230469,832,721,1553,,
6,597906,583.8925781,746,620,1366,,
6,607384,593.1484375,819,735,1554,,
6,616864,602.40625,669,575,1244,,
6,626332,611.6523438,869,780,1649,,
6,635820,620.9179688,886,770,1656,,
6,645294,630.1699219,870,765,1635,,
6,654756,639.4101563,698,607,1305,,
6,664230,648.6621094,2011,1917,3928,,
6,673716,657.9257813,1877,1772,3649,,
6,683194,667.1816406,1320,1226,2546,,
6,692662,676.4277344,1213,1111,2324,,
6,702134,685.6777344,1576,1473,3049,,
6,711600,694.921875,1268,1150,2418,,
6,721072,704.171875,1449,1332,2781,,
6,730540,713.4179688,1583,1469,3052,,
6,740016,722.671875,1230,1110,2340,,
6,749496,731.9296875,1645,1539,3184,,
6,758972,741.1835938,1419,1304,2723,,
6,768456,750.4453125,1387,1280,2667,,
6,777932,759.6992188,1520,1379,2899,,
6,787402,768.9472656,1155,1045,2200,,
6,796888,778.2109375,1615,1492,3107,,
6,806360,787.4609375,1457,1331,2788,,
6,815834,796.7128906,971,833,1804,,
6,825322,805.9785156,1481,1364,2845,,
6,834802,815.2363281,1206,1076,2282,,
6,844276,824.4882813,1190,1069,2259,,
6,853750,833.7402344,1241,1092,2333,,
6,863228,842.9960938,1118,983,2101,,
6,872710,852.2558594,978,857,1835,,
6,882184,861.5078125,1211,1073,2284,,
6,891650,870.7519531,1662,1535,3197,,
6,901124,880.0039063,906,766,1672,BAn15m10 (iteration 3),
6,10282,10.04101563,82,50,132,,
6,19750,19.28710938,110,73,183,,
6,29216,28.53125,85,53,138,,
6,38686,37.77929688,84,50,134,,
6,48160,47.03125,85,53,138,,
6,57632,56.28125,86,51,137,,
6,67108,65.53515625,82,46,128,,
6,76590,74.79492188,86,49,135,,
6,86056,84.0390625,84,50,134,,
6,95530,93.29101563,80,45,125,,
6,104996,102.5351563,92,53,145,,
6,114462,111.7792969,100,61,161,,
6,123938,121.0332031,84,47,131,,
6,133408,130.28125,150,80,230,,
6,142886,139.5371094,100,50,150,,
6,152362,148.7910156,116,72,188,,
6,161828,158.0351563,112,57,169,,
6,171300,167.2851563,93,51,144,,
6,180778,176.5410156,84,43,127,,
6,190260,185.8007813,2169,2121,4290,,
6,199746,195.0644531,861,809,1670,,
6,209234,204.3300781,639,591,1230,,
6,218686,213.5605469,107,59,166,,
6,228162,222.8144531,106,57,163,,
6,237618,232.0488281,115,62,177,,
6,247090,241.2988281,130,73,203,,
6,256572,250.5585938,122,64,186,,
6,266036,259.8007813,279,228,507,,
6,275514,269.0566406,500,420,920,,
6,284988,278.3085938,126,65,191,,
6,294478,287.5761719,115,57,172,,
6,303938,296.8144531,959,906,1865,,
6,313402,306.0566406,818,752,1570,,
6,322882,315.3144531,623,558,1181,,
6,332350,324.5605469,538,464,1002,,
6,341832,333.8203125,565,502,1067,,
6,351320,343.0859375,516,456,972,,
6,360796,352.3398438,545,477,1022,,
6,370286,361.6074219,551,467,1018,,
6,379774,370.8730469,485,421,906,,
6,389258,380.1347656,565,499,1064,,
6,398740,389.3945313,554,472,1026,,
6,408220,398.6523438,594,502,1096,,
6,417692,407.9023438,656,571,1227,,
6,427172,417.1601563,623,545,1168,,
6,436644,426.4101563,518,436,954,,
6,446112,435.65625,720,639,1359,,
6,455598,444.9199219,583,509,1092,,
6,465060,454.1601563,642,538,1180,,
6,474540,463.4179688,486,407,893,,
6,484012,472.6679688,767,691,1458,,
6,493492,481.9257813,925,840,1765,,
6,502968,491.1796875,1052,957,2009,,
6,512456,500.4453125,510,428,938,,
6,521928,509.6953125,1583,1476,3059,,
6,531410,518.9550781,433,346,779,,
6,540880,528.203125,697,607,1304,,
6,550362,537.4628906,462,382,844,,
6,559842,546.7207031,770,682,1452,,
6,569316,555.9726563,529,446,975,,
6,578792,565.2265625,821,727,1548,,
6,588270,574.4824219,764,673,1437,,
6,597764,583.7539063,522,431,953,,
6,607256,593.0234375,799,711,1510,,
6,616732,602.2773438,796,698,1494,,
6,626212,611.5351563,1135,1023,2158,,
6,635694,620.7949219,567,457,1024,,
6,645156,630.0351563,802,697,1499,,
6,654660,639.3164063,861,757,1618,,
6,664136,648.5703125,1626,1533,3159,,
6,673610,657.8222656,1691,1595,3286,,
6,683094,667.0839844,1209,1102,2311,,
6,692572,676.3398438,1629,1520,3149,,
6,702058,685.6035156,1353,1250,2603,,
6,711530,694.8535156,1098,990,2088,,
6,721008,704.109375,1398,1291,2689,,
6,730484,713.3632813,1322,1214,2536,,
6,739952,722.609375,1395,1254,2649,,
6,749426,731.8613281,1443,1328,2771,,
6,758908,741.1210938,1393,1285,2678,,
6,768378,750.3691406,1568,1454,3022,,
6,777852,759.6210938,1198,1078,2276,,
6,787336,768.8828125,1702,1583,3285,,
6,796798,778.1230469,1175,1065,2240,,
6,806280,787.3828125,1498,1370,2868,,
6,815744,796.625,1426,1285,2711,,
6,825216,805.875,996,873,1869,,
6,834718,815.1542969,1192,1072,2264,,
6,844208,824.421875,1472,1345,2817,,
6,853692,833.6835938,1249,1112,2361,,
6,863166,842.9355469,1334,1187,2521,,
6,872652,852.1992188,813,676,1489,,
6,882130,861.4550781,1220,1082,2302,,
6,891606,870.7089844,1514,1378,2892,,
6,901096,879.9765625,1225,1072,2297,BAn15m10 (iteration 4),
6,10266,10.02539063,92,55,147,,
6,19742,19.27929688,133,80,213,,
6,29222,28.53710938,107,63,170,,
6,38694,37.78710938,110,52,162,,
6,48166,47.03710938,85,50,135,,
6,57656,56.3046875,87,49,136,,
6,67132,65.55859375,101,57,158,,
6,76620,74.82421875,100,49,149,,
6,86108,84.08984375,83,50,133,,
6,95574,93.33398438,91,45,136,,
6,105030,102.5683594,88,49,137,,
6,114514,111.8300781,95,57,152,,
6,124000,121.09375,101,59,160,,
6,133468,130.3398438,98,55,153,,
6,142954,139.6035156,97,41,138,,
6,152432,148.859375,96,55,151,,
6,161900,158.1054688,89,49,138,,
6,171362,167.3457031,90,49,139,,
6,180850,176.6113281,108,61,169,,
6,190332,185.8710938,2930,2877,5807,,
6,199810,195.1269531,1126,1063,2189,,
6,209280,204.375,442,387,829,,
6,218760,213.6328125,490,437,927,,
6,228240,222.890625,100,50,150,,
6,237712,232.140625,104,51,155,,
6,247188,241.3945313,122,59,181,,
6,256666,250.6503906,131,71,202,,
6,266142,259.9042969,585,534,1119,,
6,275610,269.1503906,151,95,246,,
6,285082,278.4003906,239,170,409,,
6,294558,287.6542969,111,59,170,,
6,304028,296.9023438,1057,983,2040,,
6,313498,306.1503906,884,826,1710,,
6,322974,315.4042969,569,513,1082,,
6,332458,324.6660156,512,450,962,,
6,341936,333.921875,536,476,1012,,
6,351416,343.1796875,520,455,975,,
6,360890,352.4316406,617,549,1166,,
6,370360,361.6796875,521,455,976,,
6,379844,370.9414063,500,438,938,,
6,389326,380.2011719,426,354,780,,
6,398804,389.4570313,559,493,1052,,
6,408274,398.7050781,624,543,1167,,
6,417760,407.96875,591,519,1110,,
6,427244,417.2304688,581,514,1095,,
6,436708,426.4726563,551,470,1021,,
6,446172,435.7148438,576,505,1081,,
6,455644,444.9648438,627,511,1138,,
6,465130,454.2285156,483,359,842,,
6,474618,463.4941406,630,532,1162,,
6,484104,472.7578125,1078,980,2058,,
6,493594,482.0253906,906,803,1709,,
6,503068,491.2773438,1255,1171,2426,,
6,512548,500.5351563,413,333,746,,
6,522036,509.8007813,839,744,1583,,
6,531518,519.0605469,366,277,643,,
6,540998,528.3183594,1027,941,1968,,
6,550474,537.5722656,490,408,898,,
6,559946,546.8222656,505,420,925,,
6,569428,556.0820313,851,759,1610,,
6,578896,565.328125,760,682,1442,,
6,588372,574.5820313,839,753,1592,,
6,597870,583.8574219,638,539,1177,,
6,607344,593.109375,885,795,1680,,
6,616838,602.3808594,711,593,1304,,
6,626322,611.6425781,704,609,1313,,
6,635804,620.9023438,851,728,1579,,
6,645278,630.1542969,874,777,1651,,
6,654760,639.4140625,702,610,1312,,
6,664240,648.671875,2033,1924,3957,,
6,673720,657.9296875,1558,1464,3022,,
6,683192,667.1796875,1609,1509,3118,,
6,692672,676.4375,1371,1268,2639,,
